code_site,libelle_site,type_site,coordonnee_x_site,coordonnee_y_site,code_projection,longitude_site,latitude_site,altitude_site,code_systeme_alti_site,surface_bv,statut_site,premier_mois_etiage_site,premier_mois_annee_hydro_site,influence_generale_site,code_entite_hydro_site,code_troncon_hydro_site,code_commune_site,code_zone_hydro_site,libelle_commune,code_departement,code_region,libelle_region,code_cours_eau,libelle_cours_eau,uri_cours_eau,grandeur_hydro,date_maj_site,date_premiere_donnee_dispo_site,commentaire_influence_generale_site,commentaire_site,type_contexte_loi_stat_site,type_loi_site,libelle_departement,geometry
Y5535723,Le Vallon Saint Antoine à Auribeau-sur-Siagne [Valcluse],REEL,1016506.0324558,6287408.9782281,26,6.921286593,43.614987386,,,,1,6,10,3.0,Y5531000,Y5531000,['06007'],Y553,['AURIBEAU-SUR-SIAGNE'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y5531000,Vallon Saint Antoine,http://id.eaufrance.fr/CEA/Y5531000,Q,2021-03-02T00:00:00Z,,,,,,['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [6.921286592515534, 43.614987385683236]}"
Y5535724,[Béal] à Cannes [Béal Aval],REEL,1019715.33461,6281553.9768727,26,6.957348914,43.560932207,,,,1,6,10,3.0,00000000,00000000,['06029'],Y553,['CANNES'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",00000000,,http://id.eaufrance.fr/CEA/00000000,Q,2021-03-02T00:00:00Z,,,,,,['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [6.957348914410578, 43.56093220688903]}"
Y5535725,Le Riou [Frayère d'Auribeau] à Auribeau-sur-Siagne [Pierranchon],REEL,1016025.0255646,6286055.918113,26,6.914506669,43.603042601,,,,1,6,10,3.0,Y5530500,Y5530500,['06007'],Y553,['AURIBEAU-SUR-SIAGNE'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y5530500,Le Riou,http://id.eaufrance.fr/CEA/Y5530500,Q,2021-03-29T00:00:00Z,,,,,,['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [6.914506669127069, 43.60304260051558]}"
Y5535726,[Vallon des Ribes] à Grasse,REEL,1015084.468999,6291473.5205315,26,6.906192259,43.652148314,,,,1,6,10,3.0,00000000,00000000,['06069'],Y553,['GRASSE'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",00000000,,http://id.eaufrance.fr/CEA/00000000,Q,2021-03-02T00:00:00Z,,,,,,['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [6.906192259007986, 43.652148313639096]}"
Y5535727,[Béal] à la Roquette-sur-Siagne [Cravesan],REEL,1018893.2361325,6283524.0281623,26,6.948408485,43.579005571,,,,1,6,10,3.0,00000000,00000000,['06108'],Y553,['ROQUETTE-SUR-SIAGNE'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",00000000,,http://id.eaufrance.fr/CEA/00000000,Q,2021-03-02T00:00:00Z,,,,,,['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [6.948408484723182, 43.57900557143543]}"
Y5601460,Le Vallon des Combes à Biot [Le Plan],REEL,1031152.0,6288965.0,26,7.103421492,43.622276666,1.0,2.0,2.83,1,1,9,1.0,Y5601460,Y5601460,['06018'],Y560,['BIOT'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y5601460,Vallon des Combes,http://id.eaufrance.fr/CEA/Y5601460,Q,2020-06-26T00:00:00Z,,,,[1],[1],['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.103421491740788, 43.62227666568688]}"
Y5605210,La Brague à Biot,REEL,1030761.7132174,6289053.0950356,26,7.098650608,43.623250561,14.0,2.0,41.8,1,1,9,1.0,Y5600520,Y5600520,"['06018', '06018', '06018']",Y560,"['BIOT', 'BIOT', 'BIOT']","['06', '06', '06']","['93', '93', '93']","[""PROVENCE-ALPES-COTE D'AZUR"", ""PROVENCE-ALPES-COTE D'AZUR"", ""PROVENCE-ALPES-COTE D'AZUR""]",Y5600520,La Brague,http://id.eaufrance.fr/CEA/Y5600520,Q,2023-05-24T00:00:00Z,,,"Mise à jour de la ""Surface de bassin versant topographique"" - mai 2023 - Source BNBV",[1],[1],"['ALPES-MARITIMES', 'ALPES-MARITIMES', 'ALPES-MARITIMES']","{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.098650608131789, 43.62325056072609]}"
Y5605220,La Brague à Châteauneuf-Grasse [Plascassier],REEL,1021791.0,6290613.0,26,6.988656709,43.641399633,213.0,2.0,7.96,1,1,9,1.0,Y5600520,Y5600520,['06038'],Y560,['CHATEAUNEUF-GRASSE'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y5600520,La Brague,http://id.eaufrance.fr/CEA/Y5600520,Q,2023-06-02T00:00:00Z,,,"Mise à jour de la ""Surface de bassin versant topographique"" - Juin 2023 - Source BNBV",[1],[1],['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [6.988656708842999, 43.641399633264506]}"
Y5605230,La Brague à Valbonne [Le Trou de Beget],REEL,1026739.0,6290140.0,26,7.049580954,43.634884026,89.0,2.0,19.62,1,1,9,1.0,Y5600520,Y5600520,['06152'],Y560,['VALBONNE'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y5600520,La Brague,http://id.eaufrance.fr/CEA/Y5600520,Q,2023-06-02T00:00:00Z,,,"Mise à jour de la ""Surface de bassin versant topographique"" - Juin 2023 - Source BNBV",[1],[1],['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.0495809540322405, 43.634884026094795]}"
Y5605240,La Brague à Opio [La Tour d'Opio],REEL,1021398.0,6293263.0,26,6.985450156,43.665392329,260.0,0.0,3.0,1,1,9,1.0,Y5600520,Y5600520,['06089'],Y560,['OPIO'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y5600520,La Brague,http://id.eaufrance.fr/CEA/Y5600520,Q,2020-06-26T00:00:00Z,,,,[1],[1],['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [6.985450156095495, 43.66539232887759]}"
Y5605410,La Bouillide à Valbonne,REEL,1026473.0,6288140.0,26,7.045021236,43.617034687,125.0,2.0,10.25,1,1,9,1.0,Y5600540,Y5600540,['06152'],Y560,['VALBONNE'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y5600540,La Bouillide,http://id.eaufrance.fr/CEA/Y5600540,Q,2023-06-02T00:00:00Z,,,"Mise à jour de la ""Surface de bassin versant topographique"" - Juin 2023 - Source BNBV",[1],[1],['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.045021236273773, 43.617034686618005]}"
Y5605610,La Valmasque à Biot,REEL,1031159.0,6288442.0,26,7.103171619,43.617573917,13.0,2.0,13.59,1,1,9,1.0,Y5600560,Y5600560,['06018'],Y560,['BIOT'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y5600560,La Valmasque,http://id.eaufrance.fr/CEA/Y5600560,Q,2023-06-02T00:00:00Z,,,"Mise à jour de la ""Surface de bassin versant topographique"" - Juin 2023 - Source BNBV",[1],[1],['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.103171619016325, 43.61757391741932]}"
Y5605810,Le Vallon des Horts à Antibes [Les Moulières],REEL,1032154.0,6288201.0,26,7.115322239,43.614942703,2.0,2.0,2.25,1,1,9,1.0,Y5600580,Y5600580,['06004'],Y560,['ANTIBES'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y5600580,Vallon des Horts,http://id.eaufrance.fr/CEA/Y5600580,Q,2020-06-26T00:00:00Z,,,,[1],[1],['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.1153222389405775, 43.61494270268167]}"
Y5605812,La Brague à Valbonne [Pont Veirière],REEL,1026708.5441816,6290115.3278415,26,7.049188481,43.634676369,,,,1,6,10,3.0,Y5600520,Y5600520,['06152'],Y560,['VALBONNE'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y5600520,La Brague,http://id.eaufrance.fr/CEA/Y5600520,Q,2020-12-23T00:00:00Z,,,,,,['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.049188481216477, 43.63467636862237]}"
Y5605813,La Valmasque à Antibes [Pont Bus-Tram],REEL,1028626.3937934,6287678.6029315,26,7.071360313,43.611893291,,,,1,6,10,3.0,Y5600560,Y5600560,['06004'],Y560,['ANTIBES'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y5600560,La Valmasque,http://id.eaufrance.fr/CEA/Y5600560,Q,2020-12-23T00:00:00Z,,,Ruisseau à sec au niveau du site hydrométrique en règle général.,,,['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.071360313364266, 43.61189329067484]}"
Y5615010,Le Loup à Tourrettes-sur-Loup [Les Vallettes],REEL,1022927.0863162,6296946.2506697,26,7.006694512,43.697796281,124.0,2.0,206.49,1,1,9,1.0,Y5610500,Y5610500,['06148'],Y561,['TOURRETTES-SUR-LOUP'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y5610500,Le Loup,http://id.eaufrance.fr/CEA/Y5610500,Q,2023-05-24T00:00:00Z,,,"Mise à jour de la ""Surface de bassin versant topographique"" - mai 2023 - Source BNBV",[1],[1],['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.006694511926124, 43.69779628071267]}"
Y5615030,Le Loup à Villeneuve-Loubet [Moulin du Loup],REEL,1033737.4458493,6291979.1759308,26,7.137355519,43.648147493,2.0,2.0,288.62,1,1,9,1.0,Y5610500,Y5610500,['06161'],Y561,['VILLENEUVE-LOUBET'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y5610500,Le Loup,http://id.eaufrance.fr/CEA/Y5610500,Q,2023-05-24T00:00:00Z,,Pompages dans la nappe phréatique. Attention à la comparaison avec Tourrettes !,"Mise à jour de la ""Surface de bassin versant topographique"" - mai 2023 - Source BNBV",[1],[1],['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.137355519404184, 43.64814749317627]}"
Y5615040,Le Loup à Gréolières [Le Foulon],REEL,1019798.0,6306359.0,26,6.973808777,43.783810902,545.0,2.0,93.69,1,1,9,1.0,Y5610500,Y5610500,['06070'],Y561,['GREOLIERES'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y5610500,Le Loup,http://id.eaufrance.fr/CEA/Y5610500,Q,2023-06-02T00:00:00Z,,,"Mise à jour de la ""Surface de bassin versant topographique"" - Juin 2023 - Source BNBV",[1],[1],['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [6.973808776963741, 43.78381090220171]}"
Y5615050,Le Loup à Tourrettes-sur-Loup,REEL,1021621.0,6299349.0,26,6.992022872,43.719984207,175.0,2.0,151.51,1,1,9,1.0,Y5610500,Y5610500,['06148'],Y561,['TOURRETTES-SUR-LOUP'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y5610500,Le Loup,http://id.eaufrance.fr/CEA/Y5610500,Q,2023-06-02T00:00:00Z,,,"Mise à jour de la ""Surface de bassin versant topographique"" - Juin 2023 - Source BNBV",[1],[1],['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [6.992022872044765, 43.71998420705073]}"
Y5615060,"Le Loup à Gréolières [source du Foulon, surverse]",REEL,1019741.0,6306617.0,26,6.97326287,43.786155439,550.0,2.0,,2,1,9,1.0,Y5610500,Y5610500,['06070'],Y561,['GREOLIERES'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y5610500,Le Loup,http://id.eaufrance.fr/CEA/Y5610500,Q,2020-06-26T00:00:00Z,,,,[1],[1],['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [6.973262870105968, 43.78615543874306]}"
Y5615070,Le Loup à Cipières [Prise de Bramafan],REEL,1021234.0,6304041.0,26,6.990167933,43.762327128,460.0,2.0,124.26,1,1,9,1.0,Y5610500,Y5610500,['06041'],Y561,['CIPIERES'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y5610500,Le Loup,http://id.eaufrance.fr/CEA/Y5610500,Q,2023-06-02T00:00:00Z,,,"Mise à jour de la ""Surface de bassin versant topographique"" - Juin 2023 - Source BNBV",[1],[1],['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [6.99016793271474, 43.762327128128625]}"
Y5615080,Le Loup à Gourdon [Le Revest],REEL,1021750.0,6302466.0,26,6.995577337,43.747937805,415.0,2.0,130.14,2,1,9,1.0,Y5610500,Y5610500,['06068'],Y561,['GOURDON'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y5610500,Le Loup,http://id.eaufrance.fr/CEA/Y5610500,Q,2023-06-02T00:00:00Z,,,"Mise à jour de la ""Surface de bassin versant topographique"" - Juin 2023 - Source BNBV",[1],[1],['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [6.9955773374723735, 43.747937804804906]}"
Y5615310,Le Vallon des Combes à Courmes,REEL,1022427.0,6303122.0,26,7.004382883,43.753524807,565.0,2.0,12.87,1,1,9,1.0,Y5611960,Y5611960,['06049'],Y561,['COURMES'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y5611960,Vallon des Combes,http://id.eaufrance.fr/CEA/Y5611960,Q,2023-06-02T00:00:00Z,,,"Mise à jour de la ""Surface de bassin versant topographique"" - Juin 2023 - Source BNBV",[1],[1],['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.004382883267956, 43.75352480701178]}"
Y5616210,Le Vallon de Mardaric à Villeneuve-Loubet,REEL,1031041.0,6292914.0,26,7.104589874,43.657813215,17.0,2.0,26.73,1,1,9,1.0,Y5610620,Y5610620,['06161'],Y561,['VILLENEUVE-LOUBET'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y5610620,Vallon de Mardaric,http://id.eaufrance.fr/CEA/Y5610620,Q,2023-06-02T00:00:00Z,,,"Mise à jour de la ""Surface de bassin versant topographique"" - Juin 2023 - Source BNBV",[1],[1],['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.104589873811906, 43.65781321507574]}"
Y5616214,Le Loup à Gourdon [Loup amont],REEL,1021539.0,6302934.0,26,6.993255208,43.752239741,449.0,0.0,140.0,1,1,9,3.0,Y5610500,Y5610500,['06068'],Y561,['GOURDON'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y5610500,Le Loup,http://id.eaufrance.fr/CEA/Y5610500,Q,2020-06-26T00:00:00Z,,,"LES VALEURS PUBLIEES REPRESENTENT LES DEBITS REELS DU LOUP MESURES EN AMONT DE LA PRISE D'EAU DE L'USINE DU PONT DU LOUP,INFLUENCES PAR LES DERIVATIONS DES CANAUX D'ALIMENTATION DES VILLES DE CANNES ET GRASSE (DEBIT DERIVABLE : O.8m3/S)",,,['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [6.993255208290384, 43.75223974061632]}"
Y5616215,Le Loup à Villeneuve-Loubet [Ferrayonnes],REEL,1033084.6631678,6292867.2328502,26,7.129852987,43.656434589,,,289.0,1,6,10,3.0,Y5610500,Y5610500,"['06161', '06161']",Y561,"['VILLENEUVE-LOUBET', 'VILLENEUVE-LOUBET']","['06', '06']","['93', '93']","[""PROVENCE-ALPES-COTE D'AZUR"", ""PROVENCE-ALPES-COTE D'AZUR""]",Y5610500,Le Loup,http://id.eaufrance.fr/CEA/Y5610500,Q,2020-12-04T00:00:00Z,,,,,,"['ALPES-MARITIMES', 'ALPES-MARITIMES']","{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.129852986843084, 43.6564345885747]}"
Y5616216,Le Loup à Roquefort-les-Pins [Pont RD 6],REEL,1028256.263592,6295903.5834203,26,7.072033107,43.685974439,,,,1,6,10,3.0,Y5610500,Y5610500,"['06105', '06105', '06105']",Y561,"['ROQUEFORT-LES-PINS', 'ROQUEFORT-LES-PINS', 'ROQUEFORT-LES-PINS']","['06', '06', '06']","['93', '93', '93']","[""PROVENCE-ALPES-COTE D'AZUR"", ""PROVENCE-ALPES-COTE D'AZUR"", ""PROVENCE-ALPES-COTE D'AZUR""]",Y5610500,Le Loup,http://id.eaufrance.fr/CEA/Y5610500,Q,2022-03-15T00:00:00Z,,,,,,"['ALPES-MARITIMES', 'ALPES-MARITIMES', 'ALPES-MARITIMES']","{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.0720331074965515, 43.68597443939044]}"
Y5616217,Le Loup à Gourdon [Pont du Loup],REEL,1021629.2519868,6299329.7836336,26,6.992113074,43.71980776,,,,1,6,10,3.0,Y5610500,Y5610500,['06068'],Y561,['GOURDON'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y5610500,Le Loup,http://id.eaufrance.fr/CEA/Y5610500,Q,2021-01-29T00:00:00Z,,,,,,['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [6.992113074407014, 43.71980775971337]}"
Y5616218,Le Loup à Villeneuve-Loubet [Pont des Bugadières],REEL,1032383.446662,6292909.9433373,26,7.121202148,43.657147875,,,,1,6,10,3.0,Y5610500,Y5610500,['06161'],Y561,['VILLENEUVE-LOUBET'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y5610500,Le Loup,http://id.eaufrance.fr/CEA/Y5610500,Q,2021-01-29T00:00:00Z,,,,,,['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.12120214784066, 43.65714787495859]}"
Y5616219,Le Loup [Loup à Bramafan] à Courmes,REEL,1021486.2974002,6302973.2801671,26,6.992626445,43.752616725,,,,1,6,10,3.0,Y5610500,Y5610500,['06049'],Y561,['COURMES'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y5610500,Le Loup,http://id.eaufrance.fr/CEA/Y5610500,Q,2023-07-24T00:00:00Z,,,,,,['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [6.992626444924649, 43.75261672474898]}"
Y5625010,La Cagne à Saint-Jeannet,REEL,1032086.0,6303829.0,26,7.124586192,43.755406402,353.0,2.0,32.28,1,1,9,1.0,Y5620500,Y5620500,['06122'],Y562,['SAINT-JEANNET'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y5620500,La Cagne,http://id.eaufrance.fr/CEA/Y5620500,Q,2023-06-02T00:00:00Z,,,"Mise à jour de la ""Surface de bassin versant topographique"" - Juin 2023 - Source BNBV",[1],[1],['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.124586192155156, 43.755406401613975]}"
Y5625020,La Cagne à Cagnes-sur-Mer,REEL,1035044.0,6292891.0,26,7.154117249,43.655723787,1.0,0.0,95.66,1,1,9,1.0,Y5620500,Y5620500,['06027'],Y562,['CAGNES-SUR-MER'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y5620500,La Cagne,http://id.eaufrance.fr/CEA/Y5620500,Q,2023-06-02T00:00:00Z,,,"Mise à jour de la ""Surface de bassin versant topographique"" - Juin 2023 - Source BNBV",[1],[1],['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.154117249135982, 43.65572378717169]}"
Y5625110,La Cagne [surverse] à Vence,REEL,1031451.0,6304134.0,26,7.116910968,43.758445293,430.0,2.0,,2,1,9,1.0,Y5620500,Y5620500,['06157'],Y562,['VENCE'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y5620500,La Cagne,http://id.eaufrance.fr/CEA/Y5620500,Q,2020-06-26T00:00:00Z,,,,[1],[1],['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.116910967913685, 43.75844529316729]}"
Y5625112,La Cagne à Cagnes-sur-Mer [Pont des Salles],REEL,1033822.979037,6297753.9044783,26,7.142165896,43.699997294,,,96.0,1,6,10,3.0,Y5620500,Y5620500,['06027'],Y562,['CAGNES-SUR-MER'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y5620500,La Cagne,http://id.eaufrance.fr/CEA/Y5620500,Q,2023-07-05T00:00:00Z,,,,,,['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.142165895505341, 43.69999729390348]}"
Y5625113,La Cagne à Saint-Jeannet,REEL,1031850.9721804,6303920.2119892,26,7.121731474,43.756336444,,,,1,6,10,3.0,Y5620500,Y5620500,['06122'],Y562,['SAINT-JEANNET'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y5620500,La Cagne,http://id.eaufrance.fr/CEA/Y5620500,Q,2023-07-07T00:00:00Z,,,,,,['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.1217314735135355, 43.756336444282766]}"
Y6002010,Le Var à Entraunes [Esteing],REEL,999722.0,6355099.0,26,6.753497532,44.230779944,,,21.27,1,9,1,1.0,Y6--0200,Y6000200,['06056'],Y600,['ENTRAUNES'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y6--0200,Le Var,http://id.eaufrance.fr/CEA/Y6--0200,Q,2023-06-02T00:00:00Z,,,"Mise à jour de la ""Surface de bassin versant topographique"" - Juin 2023 - Source BNBV",[1],[1],['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [6.753497531626003, 44.230779944325405]}"
Y6002020,Le Var à Entraunes [Le Pessas],REEL,999326.0,6350931.0,26,6.746071341,44.193475512,1300.0,0.0,48.65,1,9,1,1.0,Y6--0200,Y6000200,['06056'],Y600,['ENTRAUNES'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y6--0200,Le Var,http://id.eaufrance.fr/CEA/Y6--0200,Q,2023-06-02T00:00:00Z,,,"Mise à jour de la ""Surface de bassin versant topographique"" - Juin 2023 - Source BNBV",[1],[1],['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [6.746071340666762, 44.19347551180616]}"
Y6002030,Le Var à Villeneuve-d'Entraunes [Pont d'Enaux],REEL,1003256.1850319,6343179.7581837,26,6.790529398,44.122100908,926.0,3.0,131.83,1,1,9,2.0,Y6--0200,Y6000200,['06160'],Y600,"[""VILLENEUVE-D'ENTRAUNES""]",['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y6--0200,Le Var,http://id.eaufrance.fr/CEA/Y6--0200,Q,2023-05-24T00:00:00Z,,,"Les débits mesurés font apparaître plusieurs détarage en 2 ans et demi : les CT sont arrêtés à mi-nov 2002, les hauteurs au 31/12/2002 (sous le zéro de l'échelle une partie de l'année).  Mise à jour de la ""Surface de bassin versant topographique"" - mai 2023 - Source BNBV",[1],[1],['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [6.7905293983270445, 44.1221009079263]}"
Y6012010,Le Vallon du Pous à Guillaumes [Pont des Roberts],REEL,1008985.0,6338338.0,26,6.859067969,44.07607765,,,280.69,1,6,1,1.0,Y6012600,Y6012600,['06071'],Y601,['GUILLAUMES'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y6012600,Vallon du Pous,http://id.eaufrance.fr/CEA/Y6012600,Q,2023-06-02T00:00:00Z,,,"Mise à jour de la ""Surface de bassin versant topographique"" - Juin 2023 - Source BNBV",[1],[1],['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [6.859067969018904, 44.076077650059005]}"
